"Name";"ID";"Source";"Color"
"StarSpawnHulk";"30a1ca8c-f871-2963-9eea-685a3875754e";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"StarSpawnLarvaMage";"cfc141ed-14ca-91ce-1a0d-bc5d8b69bc89";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"StarSpawnMangler";"7af0fd16-80a8-b760-2656-340f38886f0b";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"StarSpawnSeer";"9d73aa89-6455-461e-46a3-7176b1249532";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Stirge";"76472221-4b2b-a8a8-f383-c0ac71d78418";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"StoneGiant";"8baa7edc-942d-adf0-84fc-0e331d60be4c";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"StrahdZombie";"e1f99082-f5d9-b63c-2196-3591c2a9b5d2";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Subek";"45e028f7-7dcf-ac83-266c-99c9cfae21c2";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Succubus";"b8f525cf-705b-3a98-88d3-367c7fc9e4e7";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SwordWraithCommander";"e3ce9fdd-e4de-f82c-c4fd-96193a74e637";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"SwordWraithWarrior";"55a93d34-ddbd-4e29-ee49-03a20f1e845c";"https://talespire.thunderstore.io/package/isopropanol/MonsterS/";"FALSE"
"Tarrasque";"30e55cf7-7e47-1c0a-8c24-3a63acc46ee7";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Thorny";"6a122533-0c87-c1a6-fafc-514ac0709618";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"ThreadboundConstrictor";"88813ce4-c6e9-d0fa-5a7f-e651b7efb6f4";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"ThriaeQueen";"2b894e08-cf2b-686e-7d12-43ca5efc32be";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Tiamat";"ce77526c-241a-ce10-8803-27a2e5541f7b";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Tophet";"64fb1c12-f8a4-2f1f-0f0a-07c480b138bb";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Treant";"ac66b2da-a9a7-5fdf-17fa-1eb03042a085";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"TreeBlight";"e80c641a-f689-046f-2d08-ed1fb83c723f";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Triceratops";"62cc9ea5-c9d2-297d-bc07-1d027a03f23b";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Troll";"1dbce8d0-d0ba-3be4-7f9e-fa83bf34b130";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"TwigBlight";"ceb7b8f1-aa2c-422f-af14-e80304fb3441";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"TyrannosaurusRex";"ee97af75-dba0-d1ca-ac87-002709f4c95d";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Ulitharid";"5fc12d56-1a60-f56d-ae2b-145cda199553";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Unicorn";"bc13b7d9-44ae-7138-92c6-f41e30547144";"https://talespire.thunderstore.io/package/isopropanol/MonsterTU/";"FALSE"
"Vampire";"aba97056-f387-bb6e-3a17-1dc81a1d67b2";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"Vampire2";"ec6e13c6-e144-19f2-0e44-1a6ad0fa4653";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"VampireSpawn";"b1039815-0185-0f13-6fe8-2c8d4acf42d9";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"VampiricMist";"5bf37308-7b7c-0108-6c45-1d8a56021980";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"Vegepygmy";"05d749df-8213-ab87-5c08-7e28a67e6b89";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"VegepygmyChief";"52610d6d-d6c4-5e07-ecd6-fd47e26c9cb6";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"VineBlight";"d915f987-6d0d-2273-9ce7-46102d2e7447";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"VioletFungus";"240a0b9f-083c-0fb8-dc71-859cffbebc94";"https://talespire.thunderstore.io/package/isopropanol/MonsterV/";"FALSE"
"Werebear";"ed336f82-7922-e13c-df56-bc1fa76b14f7";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Wereboar";"84a718dc-53b3-085d-e723-d69c7bbe9c79";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Wererat";"9507d2e3-0cb8-ceb9-a2d3-7f79ff7662a8";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Weretiger";"f9da54b8-1af2-4cd2-2e35-f838ae393a4f";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Werewolf";"af41ce8e-74cd-852b-a3f5-521b5b23c5f9";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"WhiteDragon";"8d9c45ab-602f-145b-03ac-17551413641e";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Wickerman";"04dea570-1de6-5dd3-d35a-f7e1af6748ad";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Wight";"3d30fc32-d009-50b5-7507-37c8d5aa59dd";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Willowisp";"c0c1d8aa-9fc9-50e4-2b76-e3659266fce3";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"WoodWoad";"f504115a-b20b-6684-ac80-8a68f8364717";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Wraith";"79bd0989-12a8-8ff9-a363-8417333939a8";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Wyvern";"012dbb9c-3075-154b-a316-c1d202aab210";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"Xorn";"7d80a696-4ebb-0d7d-3e48-a07f4419de44";"https://talespire.thunderstore.io/package/isopropanol/MonsterWXYZ/";"FALSE"
"SwarmOfBats";"b08c2f57-f3ad-4a91-fcc9-02d06bc77600";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfBeetles";"f730a3d9-d4b4-37bd-7373-ca2ac37137ad";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfCentipedes";"97783213-3558-c2f9-cd1a-07e749d4ac54";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfCraniumRats";"9a7e97bc-78e3-c8e9-1d61-9d491c8fadf2";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfInsects";"26d7e255-a545-58fd-aefb-8c467ef8c466";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfPoisonousSnakes";"41393e85-a819-3ce2-7bdd-1fbc77553696";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfQuippers";"51cefa65-5a0b-96c3-2ae2-6ab4ab820a62";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfRats";"d6108da2-f71c-898f-bc5a-fd830917f0ee";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfRavens";"15459f49-78a6-10d3-df42-fe069834cdce";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfRotGrubs";"40c01f84-3d48-ee20-a119-ed80fe6d0fe0";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfSpiders";"49f502aa-18b3-2d08-b45f-a7cb14e672ad";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"SwarmOfWasps";"3c129697-6c15-cd0e-183d-e9be8edd4228";"https://talespire.thunderstore.io/package/isopropanol/Swarm/";"TRUE"
"Flying Sword";"9aaa47b1-2cd5-9a66-19b7-3fbbdfef80d8";"https://talespire.thunderstore.io/package/KaneOfMars/Misc_Contructs_Mini_Pack/";"TRUE"
"Gearkeeper";"19e21b88-e736-07c4-bae6-17b465d68f43";"https://talespire.thunderstore.io/package/KaneOfMars/Misc_Contructs_Mini_Pack/";"TRUE"
"Glasswork Golem";"4ca6bdbe-6281-9414-e92b-43f5a46eab7a";"https://talespire.thunderstore.io/package/KaneOfMars/Misc_Contructs_Mini_Pack/";"TRUE"
"Rug of Smothering";"3e3ce67b-cfb1-05a8-583c-00065ed0cd6e";"https://talespire.thunderstore.io/package/KaneOfMars/Misc_Contructs_Mini_Pack/";"TRUE"
"Shield Guardian";"e6f2139b-5ec1-d3b9-cd10-2cbc3490a400";"https://talespire.thunderstore.io/package/KaneOfMars/Misc_Contructs_Mini_Pack/";"TRUE"
"Elkhorn";"d735d947-148b-4ebe-a47d-f3a68bc53c64";"https://talespire.thunderstore.io/package/KaneOfMars/Valors_Call_Pack/";"TRUE"
"Mercion";"998af095-91dc-8e63-7522-f45c7e0e09e3";"https://talespire.thunderstore.io/package/KaneOfMars/Valors_Call_Pack/";"TRUE"
"Molliver";"e0ae6dbe-0465-6cf5-9df0-cfa67f933278";"https://talespire.thunderstore.io/package/KaneOfMars/Valors_Call_Pack/";"TRUE"
"Ringlerun";"44959bb1-e40f-ee9d-4f30-7561e458f37e";"https://talespire.thunderstore.io/package/KaneOfMars/Valors_Call_Pack/";"TRUE"
"Strongheart";"fc8ef785-e92e-b71a-9f40-4a3e2fa0bc1f";"https://talespire.thunderstore.io/package/KaneOfMars/Valors_Call_Pack/";"TRUE"
"Black Dragon";"4ebc95a3-eebc-5b9a-21f3-516bcb66fe0b";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol01/";"TRUE"
"Bone Dragon";"708a9489-b759-0d49-4ba7-5f4740107084";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol01/";"TRUE"
"Glass Dragon";"6d79e0e4-d9ab-c2b8-1747-01fdc0caf050";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol01/";"TRUE"
"StormlordWyvern";"0441861d-9db7-e724-1c9c-6fe222d10e45";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol01/";"TRUE"
"Topez Dragon";"04909990-5d41-a2d0-8dcd-3fdbb41aeefe";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol01/";"TRUE"
"Arveiaturace";"053d90f7-a35d-4dfa-4864-adc33189df35";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol02/";"TRUE"
"Hoarding Ancient Dragon";"2c92a8a6-1e86-2033-aad4-6385ad89b51a";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol02/";"TRUE"
"Hoarding Ancient Dragon Low Poly";"d5afc591-7d53-7015-f9fa-901fc55e81f6";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol02/";"TRUE"
"Metallic Wyvern";"199f93ba-3103-f0a3-35f9-1a0794fabe01";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol02/";"TRUE"
"White Dragon01";"223417d5-a15a-c1cd-277e-146c4522ddc0";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Dragons_vol02/";"TRUE"
"Avarice";"55e21d7e-e39c-74fc-5a47-c9014b12a7a1";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Duvessa Speaker";"c44882b9-e980-a79d-c2ff-7f4473806c7e";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Dzaan";"cb14870e-63de-cc39-7610-0a3e0ea15f2b";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Dzaan's Simulacrum";"61fb068d-0129-0c90-fe70-4c06d0cbb0dc";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Nass Ghost";"8a384e80-a115-2c2e-96b9-8eabe24ac1f9";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Nass Lantomir";"93761d82-1193-7f32-9c0b-9cdd83bdf9dd";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Vellyne Harpel";"93802c4b-c77b-f857-e4fe-ee87d0e70110";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_Icewind_Dale_NPC_Vol01/";"TRUE"
"Grizzlybear";"0911d129-bebf-0f7c-bf42-6c4a9a56cc92";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_models_beasts_vol01/";"TRUE"
"Polar Bear";"925c3339-b766-8559-aeb2-17b604d2eb34";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_models_beasts_vol01/";"TRUE"
"Shadowpantherkit";"488d8d4a-cacf-f965-eb36-34c537556a60";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_models_beasts_vol01/";"TRUE"
"UndeadWolf";"3fde5314-83ec-a643-bb53-b266cc839a43";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_models_beasts_vol01/";"TRUE"
"WolfExotic";"9660cc87-6bf7-4026-00dc-61639fb8a84f";"https://talespire.thunderstore.io/package/Kitetsu/Kitetsu_models_beasts_vol01/";"TRUE"
"Auril the Crone";"cac307c0-f7c0-73fc-81b8-711458d1a18d";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Auril VFX";"709c7f58-279b-b819-9240-c037d83d7d4e";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Chardalyn Dragnon";"68b9983d-fbba-030a-a1d6-0349310c7213";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Chardalyn Dragon Reforged";"5e1acd24-33eb-1eb5-7005-62a3872b5919";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Ice Mephit";"ea657d0f-1d6d-f87f-04e4-d396e9c788ab";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Ice Troll";"79bb53ec-2e19-dc29-be23-5619d0397a36";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Snow Golem";"14db748c-602f-f86a-b739-b129c630b098";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Coldlight Walker";"b473655f-831a-f2c1-42d5-c30624c86830";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Wendigo";"dc4243d4-4777-987b-c2c9-1f2732627afe";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"Xardarock Lightbane";"429bcbbe-c9c7-93b2-3cd4-a81a17b6733c";"https://talespire.thunderstore.io/package/Minipaintbdc/BCs_Creatures_of_Icewind_Dale/";"TRUE"
"darkelffemale2";"db6ded25-8867-2ef3-2fec-e45b0057c107";"https://talespire.thunderstore.io/package/Phenex/Character_Elf_Pack_Phenex/";"TRUE"
"warrior_elf1";"00b72322-b6e3-9d95-14fc-f075900679bb";"https://talespire.thunderstore.io/package/Phenex/Character_Elf_Pack_Phenex/";"TRUE"
"Amber Golem";"99ee6791-bb36-13f5-fbe0-3b9c1843e5ba";"https://talespire.thunderstore.io/package/Phenex/Golem_Pack_Phenex/";"TRUE"
"Iron Golem";"a457ebfd-4d0f-4209-d994-92d7a52c5529";"https://talespire.thunderstore.io/package/Phenex/Golem_Pack_Phenex/";"TRUE"
"Stone Golem";"bfecc8c4-7e08-6194-56a3-c88a40f839cc";"https://talespire.thunderstore.io/package/Phenex/Golem_Pack_Phenex/";"TRUE"
"bahamutph";"b81f7dc4-1673-0fe0-56c8-f5a47040c750";"https://talespire.thunderstore.io/package/Phenex/Phenex_Dragon_Pack/";"TRUE"
"bluedragonph1";"cb3445c8-15af-dd73-5ed5-f551e74f187e";"https://talespire.thunderstore.io/package/Phenex/Phenex_Dragon_Pack/";"TRUE"
"redragonph1";"9689c16a-5fbc-a6f6-dea9-8881bb353811";"https://talespire.thunderstore.io/package/Phenex/Phenex_Dragon_Pack/";"TRUE"
"pehn_tiamat";"2fc5ec45-1d8a-c4f1-5f6a-5fdb795a85a6";"https://talespire.thunderstore.io/package/Phenex/Phenex_Dragon_Pack/";"TRUE"
"Blood Dragonfolk";"68578ec1-492a-44ed-8b7c-466b0a31078b";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Laughing Demon";"9f42bf6c-4c0d-2ba4-4ba5-84c77123a626";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Lava Demon";"e2562588-84a7-88ba-dcd7-42204d9a2627";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Doppelganger";"7547270c-d179-b1a2-0562-2e519e3a9d94";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Grotesque Imp";"d93f392a-2021-43ed-c9ba-df0d9a7e2b86";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Nightwalker";"024e5b9a-d42a-077d-89ef-5a2f1f821507";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Nothic";"fead4028-4798-6d92-073a-3bc86e49520f";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Smiling Nothic";"1d362fa8-6670-e493-2a82-f9e49732948e";"https://talespire.thunderstore.io/package/Poap/Poap_Fiends_Pack/";"TRUE"
"Gnoll Rogue";"1bcbfa5b-922e-ace6-b91f-5bbdec4f4584";"https://talespire.thunderstore.io/package/Poap/Poap_Gnolls/";"TRUE"
"Gnoll Shaman";"69cc8017-740c-865e-40b4-64085016a791";"https://talespire.thunderstore.io/package/Poap/Poap_Gnolls/";"TRUE"
"Gnoll Huntress";"b2645fee-8e0a-1826-40bf-7b7a677f1b2b";"https://talespire.thunderstore.io/package/Poap/Poap_Gnolls/";"TRUE"
"Athera";"a3bf1ee4-78c3-5419-1c48-536e39953b3e";"https://talespire.thunderstore.io/package/QGPike/Misc_Minis/";"TRUE"
"Cosan";"fa026a0d-b9c9-e575-d9a8-c7350d32a815";"https://talespire.thunderstore.io/package/QGPike/Misc_Minis/";"TRUE"
"Ick";"4a7765ed-a037-b593-4812-0d1cb18a455a";"https://talespire.thunderstore.io/package/QGPike/Misc_Minis/";"TRUE"
"Melody";"c217e5ab-7838-ec34-d371-cc0dab2d6cba";"https://talespire.thunderstore.io/package/QGPike/Misc_Minis/";"TRUE"
"Memnon";"0cb07fb5-38fa-4131-f860-c5e479e70a45";"https://talespire.thunderstore.io/package/QGPike/Misc_Minis/";"TRUE"
"Mikey";"7ff7c330-8dc2-1452-31af-0929b9d797e1";"https://talespire.thunderstore.io/package/QGPike/Misc_Minis/";"TRUE"
"EvilEye";"fcf4215e-94f7-e94d-6335-12b4219b5f02";"https://talespire.thunderstore.io/package/ScottCross/ScottnTrashpandas_Abhorrent_Eyes_Pack/";"TRUE"
"Deathkiss";"f7e5055a-0c68-7fc3-91fc-4976626ff339";"https://talespire.thunderstore.io/package/ScottCross/ScottnTrashpandas_Abhorrent_Eyes_Pack/";"TRUE"
"Deathkiss";"9369b96e-1d7c-4358-feea-b7d37e068981";"https://talespire.thunderstore.io/package/ScottCross/ScottnTrashpandas_Abhorrent_Eyes_Pack/";"TRUE"
"DeathTyrant";"cb47fdf8-e0a5-7678-544e-433c4926d366";"https://talespire.thunderstore.io/package/ScottCross/ScottnTrashpandas_Abhorrent_Eyes_Pack/";"TRUE"
"Spectator";"f5aebfa9-3962-306c-abed-90577ebc00c1";"https://talespire.thunderstore.io/package/ScottCross/ScottnTrashpandas_Abhorrent_Eyes_Pack/";"TRUE"
"Dolphin";"9c50b088-034c-6ded-1038-187e55e0535a";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Aquatic_Animals_Pack/";"TRUE"
"Manta";"b213a696-c231-2368-3fb5-39f25057955a";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Aquatic_Animals_Pack/";"TRUE"
"Killer Whale";"d416cf9a-59cc-29db-714a-48c3a5971b21";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Aquatic_Animals_Pack/";"TRUE"
"Tigershark";"f3cde752-8df1-0874-ed19-9baee7c7d3d9";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Aquatic_Animals_Pack/";"TRUE"
"ArcticFox_SC";"449ed661-e127-3df4-b3f8-350636725692";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Arctic_Animals_Pack/";"TRUE"
"CragCat_SC";"0c6b9e5b-12db-f720-4663-4e04d143d89b";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Arctic_Animals_Pack/";"TRUE"
"Elk_SC";"f5cb1de6-1125-08a4-f91f-ae3f34aefb91";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Arctic_Animals_Pack/";"TRUE"
"OwlbearCubSnowy_SC";"36c96592-1dea-b830-d821-0179e4b0878b";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Arctic_Animals_Pack/";"TRUE"
"OwlbearSnowy_SC";"09f80dc3-52ca-6be2-460c-617876f952f9";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Arctic_Animals_Pack/";"TRUE"
"StripedCragCat_SC";"f75dd36c-b692-6644-56ad-65f2f39f7c90";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Arctic_Animals_Pack/";"TRUE"
"Phase Panther 01";"fd96235c-f292-7092-b751-2efb7fd74038";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Big_Cat_Pack/";"TRUE"
"Sabertooth";"fc06b9f4-e9a1-8985-cd86-2972063c699b";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Big_Cat_Pack/";"TRUE"
"Phase Panther 02";"dcf3b108-9efe-691c-bba0-6b94b7c19e01";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Big_Cat_Pack/";"TRUE"
"Cave Goblin Bomber";"62e2576d-d38b-9dc0-f005-8efd6a237e91";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Cave_Goblin_Pack/";"TRUE"
"Cave Goblin Bow";"25083814-3e30-9d0d-7e59-0bffd1661d5c";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Cave_Goblin_Pack/";"TRUE"
"Cave Goblin Halbred";"b3b21365-020a-d8e2-35c8-3912bf882902";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Cave_Goblin_Pack/";"TRUE"
"Cave Goblin Mage";"b7beac41-3101-b228-2b8f-e46f51100244";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Cave_Goblin_Pack/";"TRUE"
"Cave Goblin Scimitar";"ea47c75e-442d-b67d-f54b-4080196d5a51";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Cave_Goblin_Pack/";"TRUE"
"Cave Goblin Sword n Shield";"3a44741c-d282-78ea-1d70-77012f5af55f";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Cave_Goblin_Pack/";"TRUE"
"SCCrater01";"2fad190f-dab8-4de6-aa3f-181eb4e89f1f";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Crater_Pack/";"TRUE"
"Cocoon";"6e08a02a-ec48-5054-6803-a54e93aae32c";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Ettercap_Pack/";"TRUE"
"EggSack";"bb9d1263-9517-2d77-4010-f8313ec9c839";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Ettercap_Pack/";"TRUE"
"Ettercap";"d5b6d7f0-4dad-f63f-63f6-8e7dcba32ce8";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Ettercap_Pack/";"TRUE"
"Ettercapattack";"253a51e8-7796-c9a7-ae75-473cae5553c5";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Ettercap_Pack/";"TRUE"
"EttercapKing";"9c2016d6-2428-1339-6173-8b5e83ad5d70";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Ettercap_Pack/";"TRUE"
"SpiderSwarm";"d8798573-0ace-adb6-65d4-714bd309141a";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Ettercap_Pack/";"TRUE"
"SCFireGiantAxe01";"a7c8eaa2-e73d-0bb1-2e29-4177b2700bc7";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Fire_Giants_Pack/";"TRUE"
"SCFireGiantHammer01";"d68c194c-de12-7d72-5fea-1ab568dba9c5";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Fire_Giants_Pack/";"TRUE"
"SCPurpleWorm01";"d004b5c4-c44c-8edc-ffc1-08aed3b513d2";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Giant_Worm_Pack/";"TRUE"
"Tyranosarus Rex";"18e6ee8d-557c-a7ff-cfba-cca8146f6e39";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Jurassic_Pack/";"TRUE"
"Orc Bow";"7e712ed7-7f5e-095b-da07-c74ed6ad5d2b";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Orc_Warband_Pack/";"TRUE"
"Orc Duel Cleavers";"bdaf7b44-3b01-8168-53af-5ae2c01faf8a";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Orc_Warband_Pack/";"TRUE"
"Orc Longaxe";"f5100c3c-d8c1-e325-a358-e6bd2d8f38e4";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Orc_Warband_Pack/";"TRUE"
"Orc Spiked Mace";"484d2f1a-3fd3-ac34-6c5a-f9a6e116a1c8";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Orc_Warband_Pack/";"TRUE"
"SCBeetleSwarm01";"7e5c8214-fb5c-17b1-ad6b-74ebd21651f2";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Swarm_Pack/";"TRUE"
"SCCrawlingClaw01";"145f9a28-8fc8-6ec6-5f3d-db599f3891ee";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Swarm_Pack/";"TRUE"
"SCCrawlingClawSwarm01";"9bffa76e-2a37-3af3-48d5-4864348fa337";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Swarm_Pack/";"TRUE"
"SCGiantBeetle01";"1270acf7-b131-c05f-fd19-30e449b28d55";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Swarm_Pack/";"TRUE"
"SCGiantWasp02";"1ffceb89-cd43-484a-3f0f-387690cf8fbc";"https://talespire.thunderstore.io/package/ScottCross/Scotts_Swarm_Pack/";"TRUE"
